game_type,map_type,win_point
1,Erangel_Main,"[[609762.1875, 364818.125]]"
1,Savage_Main,"[[213364.640625, 234834.234375]]"
1,Range_Main,"[[145965.59375, 143709.859375]]"
4,Savage_Main,"[[154308.21875, 263249.21875], [148205.15625, 256295.8125], [148800.828125, 256138], [148102.21875, 256725.515625]]"
1,Range_Main,"[[147854.921875, 55596.96875], [33207.53125, 80531.03125], [117922.3671875, 141802.1875], [148140.890625, 140036.53125], [144490.8125, 141853.484375]]"
2,Savage_Main,"[[110434.78125, 216678.171875], [110440.765625, 215456.4375]]"
1,Range_Main,"[[141657.515625, 142064.9375]]"
4,Erangel_Main,"[[481497.75, 669925.25], [479737.78125, 668051.1875], [481080.1875, 666870.1875]]"
4,Savage_Main,"[[282461.59375, 146377.90625]]"
1,Range_Main,"[[147726.5, 138424.859375], [147430.25, 138269.28125], [121730.3046875, 145929.484375], [124434.234375, 139652.984375], [147844.109375, 138534.96875]]"
1,Range_Main,"[[50842.96875, 97986.140625], [136066.8125, 142447.78125]]"
4,Savage_Main,"[[270843.9375, 175907.75], [269900.125, 176205.3125]]"
2,Savage_Main,"[[283738.4375, 351210.4375], [286488.09375, 351378.71875]]"
1,Range_Main,"[[102802.046875, 126288.9140625]]"
4,Erangel_Main,"[[272583.71875, 215934.1875], [269539.8125, 219612.65625], [273464.875, 221583.46875]]"
1,Range_Main,"[[149215.796875, 142913.90625], [146688.75, 145046.671875]]"
2,Savage_Main,"[[287744.75, 158429.359375], [287591.75, 158033.78125]]"
2,Erangel_Main,"[[268891.4375, 467436.34375]]"
1,Erangel_Main,"[[456196.46875, 578411.9375]]"
2,Savage_Main,"[[154838.203125, 202086.921875], [155199.671875, 199203.890625]]"
4,Savage_Main,"[[225654.1875, 267750.34375], [226383.03125, 267591.03125], [226312.28125, 273164.625]]"
2,Savage_Main,"[[327523.75, 145277.6875], [327652.0625, 146210.0625]]"
1,Range_Main,"[[126135.046875, 129622.015625], [147483.203125, 140245.65625], [109241.890625, 146010.90625]]"
4,Savage_Main,"[[165656.140625, 112108.1171875]]"
1,Savage_Main,"[[320415.21875, 153519.203125]]"
1,Range_Main,"[[136333.328125, 141761.734375]]"
4,Savage_Main,"[[81970.7890625, 193668.640625]]"
4,Desert_Main,"[[368387.28125, 549529.5]]"
1,Savage_Main,"[[299398.53125, 219614.46875]]"
1,Erangel_Main,"[[643712.75, 402459.90625]]"
1,Erangel_Main,"[[308560, 563603]]"
2,Erangel_Main,"[[224260.828125, 545583.625]]"
1,Range_Main,"[[46855.34765625, 133439.640625], [147871.015625, 138914.609375]]"
2,Savage_Main,"[[282304.09375, 107616.9375]]"
1,Range_Main,"[[132053.46875, 145342.484375]]"
4,Savage_Main,"[[276534, 216464.234375]]"
1,Range_Main,"[[118564.1953125, 137558.28125], [118564.203125, 137558.28125], [152136.078125, 150364.0625], [114598.984375, 96992.1875], [144073.859375, 146331.171875]]"
4,Savage_Main,"[[225575.59375, 208469.5], [226623.3125, 208992.8125], [228540.9375, 208143.640625]]"
4,Erangel_Main,"[[676251.375, 295322.21875]]"
4,Savage_Main,"[[307392.8125, 183054.140625], [307227.5, 183640.890625], [307098, 180954.8125]]"
1,Range_Main,"[[148041.875, 140721.828125], [122048.4375, 140169.421875]]"
2,Savage_Main,"[[217352.6875, 107978.3359375], [216460.03125, 107069.90625]]"
1,Erangel_Main,"[[343676.3125, 345993.5]]"
1,Savage_Main,"[[135390.5, 211718.3125]]"
1,Range_Main,"[[148379.171875, 141684.609375]]"
1,Savage_Main,"[[268821.34375, 141859.578125]]"
4,Erangel_Main,"[[360837.03125, 500689.78125]]"
1,Erangel_Main,"[[589205.6875, 299854.40625]]"
1,Range_Main,"[[141995.75, 139620.609375], [146510.03125, 108592.8359375], [146633.28125, 137617.390625]]"
4,Savage_Main,"[[269176.9375, 177918.515625], [269321.9375, 178630.921875], [271973.21875, 176477.140625]]"
4,Desert_Main,"[[413394.125, 593019.0625], [413631.5625, 593347], [413804.4375, 592897.9375]]"
4,Savage_Main,"[[125319.65625, 203331.734375], [124815.90625, 202687.390625]]"
1,Desert_Main,"[[320789.78125, 403116.84375]]"
4,Savage_Main,"[[233311.671875, 266094.1875], [235647.96875, 270252.5625]]"
1,Range_Main,"[[141018.25, 142433.078125], [117989.640625, 144297.40625], [87399.640625, 85629.6171875]]"
4,Savage_Main,"[[316157.40625, 112574.6171875], [316078.5, 107890.2109375], [314593.53125, 109261.65625]]"
2,Erangel_Main,"[[483393.9375, 634608.4375], [483486.28125, 634600.1875]]"
1,Range_Main,"[[150072.875, 137053.8125], [145530.90625, 139293.234375], [147257.328125, 138609.359375], [148719.078125, 89961.9375], [147178.65625, 138603.1875]]"
1,Range_Main,"[[113787.6796875, 129789.5], [127707.796875, 144202.96875]]"
4,Erangel_Main,"[[252335.4375, 385233.78125]]"
2,Erangel_Main,"[[392979.78125, 429409.59375]]"
1,Savage_Main,"[[120044.1953125, 304820.3125]]"
1,Savage_Main,"[[276447.9375, 148779.03125]]"
4,Savage_Main,"[[184945.0625, 254091.8125], [187339.703125, 254797.859375], [186265.875, 254100.9375]]"
4,Savage_Main,"[[208013.8125, 302369.46875], [209075.421875, 301867.59375]]"
1,Range_Main,"[[144356.28125, 144649.6875], [144108.796875, 145386.65625]]"
4,Erangel_Main,"[[391074.40625, 508162], [391292.1875, 505689.9375]]"
1,Savage_Main,"[[276044.65625, 290319.125]]"
1,Range_Main,"[[148981.609375, 142911.890625]]"
4,Erangel_Main,"[[161746.171875, 316810.125], [160528.46875, 315414.4375], [161457.8125, 316271.6875]]"
1,Range_Main,"[[146178.40625, 142769.390625], [146260.4375, 142746.640625]]"
2,Savage_Main,"[[228038.515625, 222406.359375]]"
4,Desert_Main,"[[591675.5, 356305.1875], [589665.1875, 355211.625], [589367.75, 355652.1875]]"
2,Savage_Main,"[[105439.515625, 215144.28125], [105462.734375, 215251.890625]]"
4,Erangel_Main,"[[371223.21875, 357667.0625], [368956.5625, 356226.5625], [370494.90625, 354729.90625]]"
1,Erangel_Main,"[[225478.390625, 473814.71875]]"
4,Savage_Main,"[[101514.328125, 222476.421875], [101346.1015625, 222380.5625]]"
1,Range_Main,"[[134340.296875, 138494.21875]]"
2,Savage_Main,"[[174046.234375, 102145.828125], [174050.75, 101615.484375]]"
1,Savage_Main,"[[329812.34375, 162425.578125]]"
4,Erangel_Main,"[[310804.875, 655228.6875], [310705.3125, 654591.4375], [316366.90625, 657296.0625]]"
1,Savage_Main,"[[120642.15625, 125504.5703125]]"
4,Savage_Main,"[[249751.8125, 153016.234375], [252452.59375, 150941.453125], [252682.796875, 151190.453125], [252785.515625, 150989.3125]]"
1,Erangel_Main,"[[228491.5625, 380355]]"
1,Erangel_Main,"[[422738.9375, 669879]]"
2,Savage_Main,"[[351301.0625, 189046.65625]]"
4,Desert_Main,"[[202128.875, 180879.5625], [202419.46875, 180790.796875]]"
4,Savage_Main,"[[191153.203125, 217735.453125]]"
1,Erangel_Main,"[[645604.75, 499889.375]]"
4,Erangel_Main,"[[270817.6875, 381768.84375], [266788.125, 371370.78125], [272958.8125, 365117.15625]]"
2,Erangel_Main,"[[487085.4375, 261198.9375], [486946.5625, 264019.21875]]"
4,Savage_Main,"[[273935.28125, 289244.375], [273952.15625, 285970.5]]"
1,Savage_Main,"[[109259.1953125, 306197.34375]]"
4,Erangel_Main,"[[315949.3125, 171798.53125], [316856.5, 174121.171875], [315665.53125, 172732.171875], [321088.1875, 163974.75]]"
4,Erangel_Main,"[[313318.1875, 362627], [312143.21875, 363122.03125]]"
2,Erangel_Main,"[[349601.625, 324446.4375]]"
1,Erangel_Main,"[[604696.75, 491950.5625]]"
2,Erangel_Main,"[[369112.46875, 170234.03125], [369793.125, 168798.640625]]"
1,Range_Main,"[[109335.90625, 143403.8125], [125612.0546875, 144688.5625]]"
4,Savage_Main,"[[64831.578125, 210930.5625], [64769.578125, 211836.078125], [65637.25, 213064.953125]]"
4,Savage_Main,"[[284787.09375, 157391.046875], [284335.625, 156857]]"
1,Savage_Main,"[[241305.03125, 211063.515625]]"
4,Savage_Main,"[[252707.46875, 222649.375], [255486.09375, 218009.46875], [255148.59375, 218630.96875]]"
4,Savage_Main,"[[228294.59375, 114036.4609375], [228221.8125, 115278.8359375]]"
2,Erangel_Main,"[[314935.21875, 446102.875]]"
1,Range_Main,"[[144691.5625, 143946.40625]]"
4,Savage_Main,"[[122629.546875, 196952.5], [122731.7890625, 196207], [119063.2265625, 196053.8125]]"
4,Desert_Main,"[[332481.5625, 557553.25], [332990.375, 557212.9375]]"
1,Range_Main,"[[147886.5625, 138555.84375], [55620.46875, 107545.296875]]"
2,Savage_Main,"[[308081.40625, 237736.375], [307729.21875, 237251.953125]]"
4,Erangel_Main,"[[485504.5625, 482196.34375], [486525.75, 480285.84375]]"
2,Erangel_Main,"[[602545.5625, 607775.375]]"
4,Desert_Main,"[[200303.3125, 438200.65625], [198858, 438022.3125], [202071.203125, 438314.0625]]"
1,Erangel_Main,"[[282144.65625, 535785.5625]]"
4,Desert_Main,"[[580920.9375, 598758.4375]]"
4,Savage_Main,"[[236043.390625, 189810.359375], [235995.71875, 189694.8125], [237564.5625, 189064.578125], [235753.890625, 186840.140625]]"
1,Range_Main,"[[155948.359375, 144197.390625]]"
4,Savage_Main,"[[143468.046875, 202783.59375], [136725.171875, 201681.875], [142744.1875, 204021.703125]]"
4,Savage_Main,"[[112890.9765625, 312842.5625], [113274.6953125, 313764.78125], [110559.40625, 313429.59375], [112389.1796875, 314637.125]]"
1,Erangel_Main,"[[251401.171875, 183103.875]]"
1,Erangel_Main,"[[186762.140625, 427563.625]]"
2,Erangel_Main,"[[347981.46875, 597160.6875], [345328.34375, 596802]]"
4,Savage_Main,"[[244080.015625, 222056.734375], [245094.234375, 222178.171875]]"
4,Savage_Main,"[[247789.46875, 271576.5625]]"
4,Desert_Main,"[[426432.46875, 182860.03125]]"
4,Savage_Main,"[[277385.21875, 201002.390625], [275357.8125, 203840.453125]]"
1,Range_Main,[]
2,Savage_Main,"[[103947.9375, 295879.84375]]"
4,Savage_Main,"[[100492.6484375, 258287.171875], [101342.7265625, 256099.09375]]"
2,Erangel_Main,"[[524123.71875, 139604.9375]]"
1,Range_Main,[]
4,Savage_Main,"[[116165.9140625, 102664.0390625], [117054.09375, 101522.8359375], [117389.15625, 101051.96875]]"
4,Desert_Main,"[[514662.625, 486046.90625]]"
2,Savage_Main,"[[174755.953125, 298261.125], [174812.171875, 298629.21875]]"
4,Savage_Main,"[[302192.96875, 181858.8125], [299081.625, 178845.71875], [296838.03125, 182630.859375]]"
2,Savage_Main,"[[256752.78125, 207746.5625], [256028.3125, 207301.53125]]"
4,Erangel_Main,"[[306031.125, 124753.6171875], [306108.46875, 126367.5859375]]"
2,Savage_Main,[]
4,Erangel_Main,"[[573570.5625, 317116.9375]]"
4,Savage_Main,"[[140813.359375, 307882.6875], [140602.34375, 307787.65625], [139483.15625, 307663.09375]]"
1,Savage_Main,"[[86726.421875, 168933.9375]]"
1,Erangel_Main,"[[339547.9375, 494421.3125]]"
4,Savage_Main,"[[249230.25, 231358.96875]]"
2,Erangel_Main,"[[239582.609375, 405229.46875]]"
2,Savage_Main,"[[150956.203125, 262130], [150531.3125, 259644.234375]]"
2,Desert_Main,"[[269975.09375, 568105.625], [273539.6875, 567033.125]]"
1,Range_Main,"[[157651.71875, 145141.671875], [73054.75, 87040.65625], [150705.21875, 138403], [142479.96875, 144490.5], [150625.25, 138407.28125]]"
1,Savage_Main,"[[259232.46875, 202059.578125]]"
4,Savage_Main,"[[242224.296875, 94564.0546875], [241992.53125, 95155.1953125]]"
1,Range_Main,"[[55006.8125, 87031.3046875], [86854.171875, 110215.2890625], [147680.828125, 140527.1875], [103106.8515625, 140306.796875]]"
1,Savage_Main,"[[225791.6875, 231775.109375]]"
1,Erangel_Main,"[[361590.125, 712599.875]]"
4,Desert_Main,"[[147396.234375, 447789.03125]]"
2,Erangel_Main,"[[670854.4375, 451535.625]]"
4,Erangel_Main,"[[751645, 426587.15625], [746426.875, 431875.9375], [746016.625, 434932.4375]]"
1,Erangel_Main,"[[436636.4375, 264623.125]]"
4,Savage_Main,"[[256156.3125, 93763.9453125], [255758.28125, 92937.1484375]]"
4,Erangel_Main,"[[175831.078125, 510656.875], [175545.3125, 513316.5625], [179468.71875, 511989.78125]]"
1,Savage_Main,"[[283912.4375, 209972.609375]]"
2,Savage_Main,"[[252043.578125, 165136.609375], [251566.828125, 165679.453125]]"
4,Savage_Main,"[[247974.15625, 102585.9375], [246424.015625, 102531.796875]]"
2,Savage_Main,"[[236258.890625, 59010.8984375]]"
1,Erangel_Main,"[[312467.9375, 193355.671875]]"
1,Savage_Main,"[[333020.875, 290283.71875]]"
1,Range_Main,"[[146914.6875, 138193.109375]]"
4,Erangel_Main,"[[470019.5625, 192380.578125]]"
4,Savage_Main,"[[191865.859375, 116391.3984375]]"
2,Desert_Main,"[[303697.5625, 179653.140625]]"
2,Savage_Main,"[[153841.3125, 136914.484375], [154015.71875, 136540.75]]"
4,Savage_Main,"[[189994.75, 264350.8125], [190208.203125, 264301.09375]]"
2,Desert_Main,"[[435028.34375, 105141.859375], [435111.1875, 100066.296875]]"
1,Range_Main,"[[139053.65625, 138147.5]]"
4,Savage_Main,"[[222692.71875, 177185.453125], [220074.328125, 178177.515625], [223189.734375, 176993.21875]]"
4,Erangel_Main,"[[423635.625, 296478.03125], [422631.75, 296300.90625], [424342.65625, 296900.9375]]"
4,Erangel_Main,"[[495733.1875, 177601.59375], [496619.5, 178960.390625]]"
4,Savage_Main,"[[220646.59375, 163846.84375], [220627.875, 165449.5625], [220415.953125, 163810.796875]]"
4,Desert_Main,"[[368306, 300097.875]]"
4,Erangel_Main,"[[241190.8125, 438694.78125]]"
4,Savage_Main,"[[213115.3125, 172727.859375]]"
4,Desert_Main,"[[383290.1875, 602162.125], [383271.28125, 601954.375], [383227.78125, 602030.8125]]"
4,Savage_Main,"[[220517.390625, 230312.53125], [220033.640625, 231083.3125], [223902.0625, 233971.9375], [225086.75, 234388.296875]]"
2,Savage_Main,"[[188460.28125, 192374.890625], [188202.078125, 192836.671875]]"
4,Savage_Main,"[[192727.8125, 246528.09375]]"
2,Erangel_Main,"[[669189, 352961.34375], [669705.75, 352442.875]]"
1,Savage_Main,"[[335588.90625, 179096.3125]]"
1,Range_Main,"[[144202.84375, 143527.140625], [109397.65625, 145156.40625]]"
4,Erangel_Main,"[[102908.828125, 415282], [102469.109375, 414362.78125]]"
4,Desert_Main,"[[307447, 286955.03125], [308068.75, 285873.21875]]"
2,Savage_Main,"[[280358.21875, 179337.234375]]"
1,Range_Main,"[[145221.203125, 146489.6875], [148318.0625, 141709.421875]]"
1,Savage_Main,"[[179298.8125, 108505.28125]]"
1,Range_Main,"[[142836.75, 141650.609375]]"
4,Savage_Main,"[[273063.03125, 131760.5625], [272436.84375, 131959.921875], [267485.8125, 134136.921875], [268630.34375, 132524.828125]]"
1,Savage_Main,"[[130173.796875, 178987.640625]]"
1,Range_Main,"[[117134.75, 152026.15625], [113719.65625, 153871.40625], [94912.21875, 156744.21875], [147240.59375, 138359.390625], [131552.859375, 138696.375]]"
1,Range_Main,"[[142549, 138163.453125]]"
1,Desert_Main,"[[569221.625, 375992.90625]]"
4,Savage_Main,"[[304312.78125, 185885.5625], [303963.21875, 187264.9375], [304805.4375, 196458.46875], [302542.34375, 198437.65625]]"
2,Erangel_Main,"[[270130.5625, 465156.84375], [271424.5, 464805.0625]]"
1,Erangel_Main,"[[658786.0625, 402745.15625]]"
4,Savage_Main,"[[44987.3203125, 223658.390625], [44960.55859375, 223753.953125]]"
4,Erangel_Main,"[[451435.0625, 618830.8125], [455407.78125, 613730.1875], [452718.71875, 614394.125], [452544.84375, 614275.3125]]"
4,Savage_Main,"[[211304.53125, 192079.5]]"
4,Savage_Main,"[[262934.21875, 137584.328125], [260800.296875, 138920.3125], [261750.046875, 139886.921875]]"
1,Erangel_Main,"[[625704.25, 375127.3125]]"
1,Savage_Main,"[[211309.09375, 76311.609375]]"
4,Savage_Main,"[[342730.71875, 179610.171875], [340437.1875, 179784.34375], [339532.4375, 181182.609375]]"
1,Savage_Main,"[[223019.5625, 206095.8125]]"
2,Erangel_Main,"[[711319.25, 511520.21875]]"
4,Desert_Main,"[[352471.125, 157233.640625], [354267, 156565.828125]]"
4,Erangel_Main,"[[456771.375, 451335.1875]]"
1,Erangel_Main,"[[368128.5, 230530.28125]]"
1,Range_Main,"[[140295.4375, 145183.484375]]"
4,Erangel_Main,"[[501006.65625, 126701.5703125], [500557.3125, 129461.4453125]]"
1,Range_Main,"[[137101.703125, 140335.109375], [148852.703125, 138376.171875]]"
1,Savage_Main,"[[157689.3125, 191663.109375]]"
4,Savage_Main,"[[146345.8125, 141359.25], [146077.109375, 143693.78125], [146582.90625, 145159.203125]]"
1,Erangel_Main,"[[614636.0625, 334640.125]]"
2,Savage_Main,"[[211800.65625, 100154.578125], [212049.0625, 99973.8359375]]"
1,Savage_Main,"[[128083.8046875, 345028.46875]]"
2,Savage_Main,"[[280746.53125, 174798.453125], [281530.28125, 174133]]"
4,Savage_Main,"[[215594.515625, 236841.328125], [215831.390625, 237044.375]]"
1,Range_Main,"[[149607, 143833.171875], [150824.296875, 141968.234375], [125628.59375, 117665.9453125]]"
4,Erangel_Main,"[[184255.140625, 420117.9375], [179667.5625, 417257.03125], [181815.71875, 417749.21875]]"
4,Desert_Main,"[[368186.9375, 667203.4375], [371108.625, 658199], [379188.5625, 666283.875]]"
1,Savage_Main,"[[83805.625, 164223.890625]]"
2,Erangel_Main,"[[328278.9375, 148021.390625], [329173.6875, 149900.15625]]"
4,Savage_Main,"[[240272.03125, 213673.359375], [240903.09375, 213133.171875]]"
2,Erangel_Main,"[[468816, 480203.90625]]"
4,Desert_Main,"[[441724.75, 198602.171875], [442553.0625, 198234.890625], [441627.375, 198907.53125]]"
1,Desert_Main,"[[643711.75, 405944.21875]]"
1,Erangel_Main,"[[510614.1875, 188345.078125]]"
4,Desert_Main,"[[443135.84375, 487641.65625], [443217.625, 487707.03125]]"
1,Savage_Main,"[[223855.53125, 78279.8046875]]"
4,Erangel_Main,"[[615473.4375, 213487.515625], [617050.25, 218448.65625], [616549.875, 216386.59375], [617700.125, 217829.671875]]"
2,Erangel_Main,"[[238494.1875, 317727.375]]"
4,Savage_Main,"[[197391.21875, 253579.53125], [198137.8125, 255124.375]]"
4,Savage_Main,"[[258637.75, 152234.59375], [256461.3125, 155277.5625], [257337.671875, 152258.65625]]"
4,Savage_Main,"[[223242.359375, 282349.0625]]"
1,Range_Main,"[[139531.375, 140017.9375], [145956.953125, 138910.890625], [138582.6875, 139101.8125], [136883.390625, 138380.96875], [140326.28125, 145512.109375]]"
1,Range_Main,"[[139733.9375, 145158.03125]]"
1,Erangel_Main,"[[443086.625, 424252.4375]]"
2,Erangel_Main,"[[363342.75, 424669.46875], [361428.90625, 424730.65625]]"
4,Savage_Main,"[[282232.1875, 285621.03125]]"
1,Erangel_Main,"[[428192.125, 267994.9375]]"
1,Savage_Main,"[[98576.1796875, 108958.3046875]]"
4,Savage_Main,"[[215548.3125, 115406.7109375], [215276.28125, 115037.890625], [216313.75, 115199.984375]]"
2,Erangel_Main,"[[154607.6875, 392597.5], [154102.15625, 393068.90625]]"
2,Desert_Main,"[[415928.3125, 279043.1875], [412131.34375, 281624.90625]]"
2,Savage_Main,"[[288255.28125, 185404.890625], [290226.125, 185432.234375]]"
4,Savage_Main,"[[133595.0625, 181591.96875], [138113.734375, 181355.890625], [139941.84375, 182170.203125]]"
2,Erangel_Main,"[[291140.8125, 238602.3125], [295880.1875, 237485.671875]]"
4,Erangel_Main,"[[356618.84375, 382999.46875], [346822.5, 378444.34375], [358376, 384523.1875]]"
1,Desert_Main,"[[474975.78125, 274941.8125]]"
1,Range_Main,"[[147709.5, 143331.140625], [147513.265625, 143434.09375], [145280.109375, 138611.984375]]"
4,Savage_Main,"[[293731.09375, 271513.125], [294524.09375, 268219.96875]]"
4,Erangel_Main,"[[620492.375, 415386.46875], [620537.125, 415734.71875], [621913.875, 416250.28125]]"
1,Erangel_Main,"[[362639.6875, 385993.40625]]"
4,Savage_Main,"[[201706.609375, 135143.1875], [200066.71875, 136721.484375], [202604.03125, 135401.375]]"
1,Erangel_Main,"[[373542.9375, 488357.59375]]"
4,Erangel_Main,"[[124143.515625, 288986.3125]]"
2,Erangel_Main,"[[544596.375, 285318.5625]]"
1,Savage_Main,"[[87742.0703125, 152017.890625]]"
1,Range_Main,"[[146867.328125, 138408.53125]]"
4,Savage_Main,"[[244298.015625, 253262.921875], [242585.671875, 254846.25]]"
4,Desert_Main,"[[674888.5625, 440627.375], [674899.125, 441851.5]]"
1,Range_Main,"[[112470.2890625, 144813.90625]]"
1,Range_Main,"[[147262.453125, 138962.9375], [145575.78125, 139599.78125]]"
